path,label,category,generator,speaker_id,source_speaker_id,target_speaker_id,utterance_id,source_generator,target_model,split
data/tts/cosyvoice/192_ref5.wav,1,tts,cosyvoice,samu,,samu,192,text,,val
data/tts/cosyvoice/193_ref5.wav,1,tts,cosyvoice,samu,,samu,193,text,,train
data/tts/cosyvoice/194_ref5.wav,1,tts,cosyvoice,samu,,samu,194,text,,val
data/tts/cosyvoice/195_ref5.wav,1,tts,cosyvoice,samu,,samu,195,text,,val
data/tts/cosyvoice/196_ref5.wav,1,tts,cosyvoice,samu,,samu,196,text,,train
data/tts/cosyvoice/197_ref5.wav,1,tts,cosyvoice,samu,,samu,197,text,,train
data/tts/cosyvoice/198_ref5.wav,1,tts,cosyvoice,samu,,samu,198,text,,train
data/tts/cosyvoice/199_ref5.wav,1,tts,cosyvoice,samu,,samu,199,text,,train
data/tts/cosyvoice/200_ref5.wav,1,tts,cosyvoice,samu,,samu,200,text,,train
data/tts/openVoice/001_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,001,text,,train
data/tts/openVoice/002_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,002,text,,train
data/tts/openVoice/003_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,003,text,,train
data/tts/openVoice/004_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,004,text,,test
data/tts/openVoice/005_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,005,text,,test
data/tts/openVoice/006_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,006,text,,train
data/tts/openVoice/007_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,007,text,,train
data/tts/openVoice/008_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,008,text,,train
data/tts/openVoice/009_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,009,text,,train
data/tts/openVoice/010_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,010,text,,train
data/tts/openVoice/011_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,011,text,,train
data/tts/openVoice/012_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,012,text,,test
data/tts/openVoice/013_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,013,text,,train
data/tts/openVoice/014_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,014,text,,test
data/tts/openVoice/015_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,015,text,,test
data/tts/openVoice/016_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,016,text,,train
data/tts/openVoice/017_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,017,text,,train
data/tts/openVoice/018_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,018,text,,test
data/tts/openVoice/019_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,019,text,,train
data/tts/openVoice/020_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,020,text,,train
data/tts/openVoice/021_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,021,text,,train
data/tts/openVoice/022_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,022,text,,train
data/tts/openVoice/023_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,023,text,,train
data/tts/openVoice/024_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,024,text,,train
data/tts/openVoice/025_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,025,text,,train
data/tts/openVoice/026_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,026,text,,val
data/tts/openVoice/027_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,027,text,,val
data/tts/openVoice/028_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,028,text,,val
data/tts/openVoice/029_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,029,text,,test
data/tts/openVoice/030_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,030,text,,val
data/tts/openVoice/031_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,031,text,,train
data/tts/openVoice/032_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,032,text,,test
data/tts/openVoice/033_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,033,text,,train
data/tts/openVoice/034_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,034,text,,train
data/tts/openVoice/035_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,035,text,,val
data/tts/openVoice/036_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,036,text,,test
data/tts/openVoice/037_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,037,text,,train
data/tts/openVoice/038_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,038,text,,train
data/tts/openVoice/039_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,039,text,,train
data/tts/openVoice/040_ref1.wav,1,tts,openvoice,gonzalo,,gonzalo,040,text,,train
data/tts/openVoice/041_ref2.wav,1,tts,openvoice,marta,,marta,041,text,,train
data/tts/openVoice/042_ref2.wav,1,tts,openvoice,marta,,marta,042,text,,train
data/tts/openVoice/043_ref2.wav,1,tts,openvoice,marta,,marta,043,text,,train
data/tts/openVoice/044_ref2.wav,1,tts,openvoice,marta,,marta,044,text,,train
data/tts/openVoice/045_ref2.wav,1,tts,openvoice,marta,,marta,045,text,,train
data/tts/openVoice/046_ref2.wav,1,tts,openvoice,marta,,marta,046,text,,train
data/tts/openVoice/047_ref2.wav,1,tts,openvoice,marta,,marta,047,text,,val
data/tts/openVoice/048_ref2.wav,1,tts,openvoice,marta,,marta,048,text,,train
data/tts/openVoice/049_ref2.wav,1,tts,openvoice,marta,,marta,049,text,,test
data/tts/openVoice/050_ref2.wav,1,tts,openvoice,marta,,marta,050,text,,train
data/tts/openVoice/051_ref2.wav,1,tts,openvoice,marta,,marta,051,text,,train
data/tts/openVoice/052_ref2.wav,1,tts,openvoice,marta,,marta,052,text,,train
data/tts/openVoice/053_ref2.wav,1,tts,openvoice,marta,,marta,053,text,,train
data/tts/openVoice/054_ref2.wav,1,tts,openvoice,marta,,marta,054,text,,train
data/tts/openVoice/055_ref2.wav,1,tts,openvoice,marta,,marta,055,text,,test
data/tts/openVoice/056_ref2.wav,1,tts,openvoice,marta,,marta,056,text,,train
data/tts/openVoice/057_ref2.wav,1,tts,openvoice,marta,,marta,057,text,,test
data/tts/openVoice/058_ref2.wav,1,tts,openvoice,marta,,marta,058,text,,train
data/tts/openVoice/059_ref2.wav,1,tts,openvoice,marta,,marta,059,text,,train
data/tts/openVoice/060_ref2.wav,1,tts,openvoice,marta,,marta,060,text,,val
data/tts/openVoice/061_ref2.wav,1,tts,openvoice,marta,,marta,061,text,,val
data/tts/openVoice/062_ref2.wav,1,tts,openvoice,marta,,marta,062,text,,train
data/tts/openVoice/063_ref2.wav,1,tts,openvoice,marta,,marta,063,text,,train
data/tts/openVoice/064_ref2.wav,1,tts,openvoice,marta,,marta,064,text,,val
data/tts/openVoice/065_ref2.wav,1,tts,openvoice,marta,,marta,065,text,,train
data/tts/openVoice/066_ref2.wav,1,tts,openvoice,marta,,marta,066,text,,train
data/tts/openVoice/067_ref2.wav,1,tts,openvoice,marta,,marta,067,text,,train
data/tts/openVoice/068_ref2.wav,1,tts,openvoice,marta,,marta,068,text,,train
data/tts/openVoice/069_ref2.wav,1,tts,openvoice,marta,,marta,069,text,,train
data/tts/openVoice/070_ref2.wav,1,tts,openvoice,marta,,marta,070,text,,train
data/tts/openVoice/071_ref2.wav,1,tts,openvoice,marta,,marta,071,text,,train
data/tts/openVoice/072_ref2.wav,1,tts,openvoice,marta,,marta,072,text,,train
data/tts/openVoice/073_ref2.wav,1,tts,openvoice,marta,,marta,073,text,,train
data/tts/openVoice/074_ref2.wav,1,tts,openvoice,marta,,marta,074,text,,train
data/tts/openVoice/075_ref2.wav,1,tts,openvoice,marta,,marta,075,text,,train
data/tts/openVoice/076_ref2.wav,1,tts,openvoice,marta,,marta,076,text,,val
data/tts/openVoice/077_ref2.wav,1,tts,openvoice,marta,,marta,077,text,,test
data/tts/openVoice/078_ref2.wav,1,tts,openvoice,marta,,marta,078,text,,train
data/tts/openVoice/079_ref2.wav,1,tts,openvoice,marta,,marta,079,text,,train
data/tts/openVoice/080_ref2.wav,1,tts,openvoice,marta,,marta,080,text,,train
data/tts/openVoice/081_ref3.wav,1,tts,openvoice,noelia,,noelia,081,text,,train
data/tts/openVoice/082_ref3.wav,1,tts,openvoice,noelia,,noelia,082,text,,test
data/tts/openVoice/083_ref3.wav,1,tts,openvoice,noelia,,noelia,083,text,,train
data/tts/openVoice/084_ref3.wav,1,tts,openvoice,noelia,,noelia,084,text,,train
data/tts/openVoice/085_ref3.wav,1,tts,openvoice,noelia,,noelia,085,text,,train
data/tts/openVoice/086_ref3.wav,1,tts,openvoice,noelia,,noelia,086,text,,train
data/tts/openVoice/087_ref3.wav,1,tts,openvoice,noelia,,noelia,087,text,,train
data/tts/openVoice/088_ref3.wav,1,tts,openvoice,noelia,,noelia,088,text,,train
data/tts/openVoice/089_ref3.wav,1,tts,openvoice,noelia,,noelia,089,text,,val
data/tts/openVoice/090_ref3.wav,1,tts,openvoice,noelia,,noelia,090,text,,val
data/tts/openVoice/091_ref3.wav,1,tts,openvoice,noelia,,noelia,091,text,,train
data/tts/openVoice/092_ref3.wav,1,tts,openvoice,noelia,,noelia,092,text,,train
data/tts/openVoice/093_ref3.wav,1,tts,openvoice,noelia,,noelia,093,text,,train
data/tts/openVoice/094_ref3.wav,1,tts,openvoice,noelia,,noelia,094,text,,train
data/tts/openVoice/095_ref3.wav,1,tts,openvoice,noelia,,noelia,095,text,,test
data/tts/openVoice/096_ref3.wav,1,tts,openvoice,noelia,,noelia,096,text,,train
data/tts/openVoice/097_ref3.wav,1,tts,openvoice,noelia,,noelia,097,text,,test
data/tts/openVoice/098_ref3.wav,1,tts,openvoice,noelia,,noelia,098,text,,train
data/tts/openVoice/099_ref3.wav,1,tts,openvoice,noelia,,noelia,099,text,,test
data/tts/openVoice/100_ref3.wav,1,tts,openvoice,noelia,,noelia,100,text,,train
data/tts/openVoice/101_ref3.wav,1,tts,openvoice,noelia,,noelia,101,text,,train
data/tts/openVoice/102_ref3.wav,1,tts,openvoice,noelia,,noelia,102,text,,train
data/tts/openVoice/103_ref3.wav,1,tts,openvoice,noelia,,noelia,103,text,,test
data/tts/openVoice/104_ref3.wav,1,tts,openvoice,noelia,,noelia,104,text,,val
data/tts/openVoice/105_ref3.wav,1,tts,openvoice,noelia,,noelia,105,text,,train
data/tts/openVoice/106_ref3.wav,1,tts,openvoice,noelia,,noelia,106,text,,train
data/tts/openVoice/107_ref3.wav,1,tts,openvoice,noelia,,noelia,107,text,,train
data/tts/openVoice/108_ref3.wav,1,tts,openvoice,noelia,,noelia,108,text,,test
data/tts/openVoice/109_ref3.wav,1,tts,openvoice,noelia,,noelia,109,text,,test
data/tts/openVoice/110_ref3.wav,1,tts,openvoice,noelia,,noelia,110,text,,test
data/tts/openVoice/111_ref3.wav,1,tts,openvoice,noelia,,noelia,111,text,,train
data/tts/openVoice/112_ref3.wav,1,tts,openvoice,noelia,,noelia,112,text,,train
data/tts/openVoice/113_ref3.wav,1,tts,openvoice,noelia,,noelia,113,text,,train
data/tts/openVoice/114_ref3.wav,1,tts,openvoice,noelia,,noelia,114,text,,train
data/tts/openVoice/115_ref3.wav,1,tts,openvoice,noelia,,noelia,115,text,,train
data/tts/openVoice/116_ref3.wav,1,tts,openvoice,noelia,,noelia,116,text,,train
data/tts/openVoice/117_ref3.wav,1,tts,openvoice,noelia,,noelia,117,text,,val
data/tts/openVoice/118_ref3.wav,1,tts,openvoice,noelia,,noelia,118,text,,train
data/tts/openVoice/119_ref3.wav,1,tts,openvoice,noelia,,noelia,119,text,,train
data/tts/openVoice/120_ref3.wav,1,tts,openvoice,noelia,,noelia,120,text,,train
data/tts/openVoice/121_ref4.wav,1,tts,openvoice,rober,,rober,121,text,,test
data/tts/openVoice/122_ref4.wav,1,tts,openvoice,rober,,rober,122,text,,train
data/tts/openVoice/123_ref4.wav,1,tts,openvoice,rober,,rober,123,text,,train
data/tts/openVoice/124_ref4.wav,1,tts,openvoice,rober,,rober,124,text,,test
data/tts/openVoice/125_ref4.wav,1,tts,openvoice,rober,,rober,125,text,,train
data/tts/openVoice/126_ref4.wav,1,tts,openvoice,rober,,rober,126,text,,train
data/tts/openVoice/127_ref4.wav,1,tts,openvoice,rober,,rober,127,text,,train
data/tts/openVoice/128_ref4.wav,1,tts,openvoice,rober,,rober,128,text,,val
data/tts/openVoice/129_ref4.wav,1,tts,openvoice,rober,,rober,129,text,,train
data/tts/openVoice/130_ref4.wav,1,tts,openvoice,rober,,rober,130,text,,train
data/tts/openVoice/131_ref4.wav,1,tts,openvoice,rober,,rober,131,text,,train
data/tts/openVoice/132_ref4.wav,1,tts,openvoice,rober,,rober,132,text,,train
data/tts/openVoice/133_ref4.wav,1,tts,openvoice,rober,,rober,133,text,,val
data/tts/openVoice/134_ref4.wav,1,tts,openvoice,rober,,rober,134,text,,train
data/tts/openVoice/135_ref4.wav,1,tts,openvoice,rober,,rober,135,text,,train
data/tts/openVoice/136_ref4.wav,1,tts,openvoice,rober,,rober,136,text,,train
data/tts/openVoice/137_ref4.wav,1,tts,openvoice,rober,,rober,137,text,,val
data/tts/openVoice/138_ref4.wav,1,tts,openvoice,rober,,rober,138,text,,test
data/tts/openVoice/139_ref4.wav,1,tts,openvoice,rober,,rober,139,text,,train
data/tts/openVoice/140_ref4.wav,1,tts,openvoice,rober,,rober,140,text,,train
data/tts/openVoice/141_ref4.wav,1,tts,openvoice,rober,,rober,141,text,,train
data/tts/openVoice/142_ref4.wav,1,tts,openvoice,rober,,rober,142,text,,test
data/tts/openVoice/143_ref4.wav,1,tts,openvoice,rober,,rober,143,text,,test
data/tts/openVoice/144_ref4.wav,1,tts,openvoice,rober,,rober,144,text,,train
data/tts/openVoice/145_ref4.wav,1,tts,openvoice,rober,,rober,145,text,,train
data/tts/openVoice/146_ref4.wav,1,tts,openvoice,rober,,rober,146,text,,train
data/tts/openVoice/147_ref4.wav,1,tts,openvoice,rober,,rober,147,text,,train
data/tts/openVoice/148_ref4.wav,1,tts,openvoice,rober,,rober,148,text,,train
data/tts/openVoice/149_ref4.wav,1,tts,openvoice,rober,,rober,149,text,,train
data/tts/openVoice/150_ref4.wav,1,tts,openvoice,rober,,rober,150,text,,val
data/tts/openVoice/151_ref4.wav,1,tts,openvoice,rober,,rober,151,text,,val
data/tts/openVoice/152_ref4.wav,1,tts,openvoice,rober,,rober,152,text,,train
data/tts/openVoice/153_ref4.wav,1,tts,openvoice,rober,,rober,153,text,,train
data/tts/openVoice/154_ref4.wav,1,tts,openvoice,rober,,rober,154,text,,train
data/tts/openVoice/155_ref4.wav,1,tts,openvoice,rober,,rober,155,text,,train
data/tts/openVoice/156_ref4.wav,1,tts,openvoice,rober,,rober,156,text,,train
data/tts/openVoice/157_ref4.wav,1,tts,openvoice,rober,,rober,157,text,,train
data/tts/openVoice/158_ref4.wav,1,tts,openvoice,rober,,rober,158,text,,test
data/tts/openVoice/159_ref4.wav,1,tts,openvoice,rober,,rober,159,text,,test
data/tts/openVoice/160_ref4.wav,1,tts,openvoice,rober,,rober,160,text,,train
data/tts/openVoice/161_ref5.wav,1,tts,openvoice,samu,,samu,161,text,,train
data/tts/openVoice/162_ref5.wav,1,tts,openvoice,samu,,samu,162,text,,train
data/tts/openVoice/163_ref5.wav,1,tts,openvoice,samu,,samu,163,text,,train
data/tts/openVoice/164_ref5.wav,1,tts,openvoice,samu,,samu,164,text,,train
data/tts/openVoice/165_ref5.wav,1,tts,openvoice,samu,,samu,165,text,,train
data/tts/openVoice/166_ref5.wav,1,tts,openvoice,samu,,samu,166,text,,train
data/tts/openVoice/167_ref5.wav,1,tts,openvoice,samu,,samu,167,text,,val
data/tts/openVoice/168_ref5.wav,1,tts,openvoice,samu,,samu,168,text,,test
data/tts/openVoice/169_ref5.wav,1,tts,openvoice,samu,,samu,169,text,,train
data/tts/openVoice/170_ref5.wav,1,tts,openvoice,samu,,samu,170,text,,train
data/tts/openVoice/171_ref5.wav,1,tts,openvoice,samu,,samu,171,text,,train
data/tts/openVoice/172_ref5.wav,1,tts,openvoice,samu,,samu,172,text,,train
data/tts/openVoice/173_ref5.wav,1,tts,openvoice,samu,,samu,173,text,,train
data/tts/openVoice/174_ref5.wav,1,tts,openvoice,samu,,samu,174,text,,train
data/tts/openVoice/175_ref5.wav,1,tts,openvoice,samu,,samu,175,text,,train
data/tts/openVoice/176_ref5.wav,1,tts,openvoice,samu,,samu,176,text,,train
data/tts/openVoice/177_ref5.wav,1,tts,openvoice,samu,,samu,177,text,,test
data/tts/openVoice/178_ref5.wav,1,tts,openvoice,samu,,samu,178,text,,val
data/tts/openVoice/179_ref5.wav,1,tts,openvoice,samu,,samu,179,text,,train
data/tts/openVoice/180_ref5.wav,1,tts,openvoice,samu,,samu,180,text,,train
data/tts/openVoice/181_ref5.wav,1,tts,openvoice,samu,,samu,181,text,,val
data/tts/openVoice/182_ref5.wav,1,tts,openvoice,samu,,samu,182,text,,train
data/tts/openVoice/183_ref5.wav,1,tts,openvoice,samu,,samu,183,text,,test
data/tts/openVoice/184_ref5.wav,1,tts,openvoice,samu,,samu,184,text,,val
data/tts/openVoice/185_ref5.wav,1,tts,openvoice,samu,,samu,185,text,,test
data/tts/openVoice/186_ref5.wav,1,tts,openvoice,samu,,samu,186,text,,train
data/tts/openVoice/187_ref5.wav,1,tts,openvoice,samu,,samu,187,text,,train
data/tts/openVoice/188_ref5.wav,1,tts,openvoice,samu,,samu,188,text,,val
data/tts/openVoice/189_ref5.wav,1,tts,openvoice,samu,,samu,189,text,,test
data/tts/openVoice/190_ref5.wav,1,tts,openvoice,samu,,samu,190,text,,val
data/tts/openVoice/191_ref5.wav,1,tts,openvoice,samu,,samu,191,text,,train
data/tts/openVoice/192_ref5.wav,1,tts,openvoice,samu,,samu,192,text,,val
data/tts/openVoice/193_ref5.wav,1,tts,openvoice,samu,,samu,193,text,,train
data/tts/openVoice/194_ref5.wav,1,tts,openvoice,samu,,samu,194,text,,val
data/tts/openVoice/195_ref5.wav,1,tts,openvoice,samu,,samu,195,text,,val
data/tts/openVoice/196_ref5.wav,1,tts,openvoice,samu,,samu,196,text,,train
data/tts/openVoice/197_ref5.wav,1,tts,openvoice,samu,,samu,197,text,,train
data/tts/openVoice/198_ref5.wav,1,tts,openvoice,samu,,samu,198,text,,train
data/tts/openVoice/199_ref5.wav,1,tts,openvoice,samu,,samu,199,text,,train
data/tts/openVoice/200_ref5.wav,1,tts,openvoice,samu,,samu,200,text,,train
data/tts/qwen/001_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,001,text,,train
data/tts/qwen/002_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,002,text,,train
data/tts/qwen/003_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,003,text,,train
data/tts/qwen/004_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,004,text,,test
data/tts/qwen/005_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,005,text,,test
data/tts/qwen/006_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,006,text,,train
data/tts/qwen/007_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,007,text,,train
data/tts/qwen/008_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,008,text,,train
data/tts/qwen/009_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,009,text,,train
data/tts/qwen/010_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,010,text,,train
data/tts/qwen/011_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,011,text,,train
data/tts/qwen/012_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,012,text,,test
data/tts/qwen/013_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,013,text,,train
data/tts/qwen/014_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,014,text,,test
data/tts/qwen/015_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,015,text,,test
data/tts/qwen/016_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,016,text,,train
data/tts/qwen/017_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,017,text,,train
data/tts/qwen/018_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,018,text,,test
data/tts/qwen/019_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,019,text,,train
data/tts/qwen/020_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,020,text,,train
data/tts/qwen/021_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,021,text,,train
data/tts/qwen/022_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,022,text,,train
data/tts/qwen/023_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,023,text,,train
data/tts/qwen/024_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,024,text,,train
data/tts/qwen/025_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,025,text,,train
data/tts/qwen/026_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,026,text,,val
data/tts/qwen/027_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,027,text,,val
data/tts/qwen/028_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,028,text,,val
data/tts/qwen/029_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,029,text,,test
data/tts/qwen/030_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,030,text,,val
data/tts/qwen/031_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,031,text,,train
data/tts/qwen/032_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,032,text,,test
data/tts/qwen/033_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,033,text,,train
data/tts/qwen/034_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,034,text,,train
data/tts/qwen/035_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,035,text,,val
data/tts/qwen/036_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,036,text,,test
data/tts/qwen/037_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,037,text,,train
data/tts/qwen/038_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,038,text,,train
data/tts/qwen/039_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,039,text,,train
data/tts/qwen/040_ref1.wav,1,tts,qwen,gonzalo,,gonzalo,040,text,,train
data/tts/qwen/041_ref2.wav,1,tts,qwen,marta,,marta,041,text,,train
data/tts/qwen/042_ref2.wav,1,tts,qwen,marta,,marta,042,text,,train
data/tts/qwen/043_ref2.wav,1,tts,qwen,marta,,marta,043,text,,train
data/tts/qwen/044_ref2.wav,1,tts,qwen,marta,,marta,044,text,,train
data/tts/qwen/045_ref2.wav,1,tts,qwen,marta,,marta,045,text,,train
data/tts/qwen/046_ref2.wav,1,tts,qwen,marta,,marta,046,text,,train
data/tts/qwen/047_ref2.wav,1,tts,qwen,marta,,marta,047,text,,val
data/tts/qwen/048_ref2.wav,1,tts,qwen,marta,,marta,048,text,,train
data/tts/qwen/049_ref2.wav,1,tts,qwen,marta,,marta,049,text,,test
data/tts/qwen/050_ref2.wav,1,tts,qwen,marta,,marta,050,text,,train
data/tts/qwen/051_ref2.wav,1,tts,qwen,marta,,marta,051,text,,train
data/tts/qwen/052_ref2.wav,1,tts,qwen,marta,,marta,052,text,,train
data/tts/qwen/053_ref2.wav,1,tts,qwen,marta,,marta,053,text,,train
data/tts/qwen/054_ref2.wav,1,tts,qwen,marta,,marta,054,text,,train
data/tts/qwen/055_ref2.wav,1,tts,qwen,marta,,marta,055,text,,test
data/tts/qwen/056_ref2.wav,1,tts,qwen,marta,,marta,056,text,,train
data/tts/qwen/057_ref2.wav,1,tts,qwen,marta,,marta,057,text,,test
data/tts/qwen/058_ref2.wav,1,tts,qwen,marta,,marta,058,text,,train
data/tts/qwen/059_ref2.wav,1,tts,qwen,marta,,marta,059,text,,train
data/tts/qwen/060_ref2.wav,1,tts,qwen,marta,,marta,060,text,,val
data/tts/qwen/061_ref2.wav,1,tts,qwen,marta,,marta,061,text,,val
data/tts/qwen/062_ref2.wav,1,tts,qwen,marta,,marta,062,text,,train
data/tts/qwen/063_ref2.wav,1,tts,qwen,marta,,marta,063,text,,train
data/tts/qwen/064_ref2.wav,1,tts,qwen,marta,,marta,064,text,,val
data/tts/qwen/065_ref2.wav,1,tts,qwen,marta,,marta,065,text,,train
data/tts/qwen/066_ref2.wav,1,tts,qwen,marta,,marta,066,text,,train
data/tts/qwen/067_ref2.wav,1,tts,qwen,marta,,marta,067,text,,train
data/tts/qwen/068_ref2.wav,1,tts,qwen,marta,,marta,068,text,,train
data/tts/qwen/069_ref2.wav,1,tts,qwen,marta,,marta,069,text,,train
data/tts/qwen/070_ref2.wav,1,tts,qwen,marta,,marta,070,text,,train
data/tts/qwen/071_ref2.wav,1,tts,qwen,marta,,marta,071,text,,train
data/tts/qwen/072_ref2.wav,1,tts,qwen,marta,,marta,072,text,,train
data/tts/qwen/073_ref2.wav,1,tts,qwen,marta,,marta,073,text,,train
data/tts/qwen/074_ref2.wav,1,tts,qwen,marta,,marta,074,text,,train
data/tts/qwen/075_ref2.wav,1,tts,qwen,marta,,marta,075,text,,train
data/tts/qwen/076_ref2.wav,1,tts,qwen,marta,,marta,076,text,,val
data/tts/qwen/077_ref2.wav,1,tts,qwen,marta,,marta,077,text,,test
data/tts/qwen/078_ref2.wav,1,tts,qwen,marta,,marta,078,text,,train
data/tts/qwen/079_ref2.wav,1,tts,qwen,marta,,marta,079,text,,train
data/tts/qwen/080_ref2.wav,1,tts,qwen,marta,,marta,080,text,,train
data/tts/qwen/081_ref3.wav,1,tts,qwen,noelia,,noelia,081,text,,train
data/tts/qwen/082_ref3.wav,1,tts,qwen,noelia,,noelia,082,text,,test
data/tts/qwen/083_ref3.wav,1,tts,qwen,noelia,,noelia,083,text,,train
data/tts/qwen/084_ref3.wav,1,tts,qwen,noelia,,noelia,084,text,,train
data/tts/qwen/085_ref3.wav,1,tts,qwen,noelia,,noelia,085,text,,train
data/tts/qwen/086_ref3.wav,1,tts,qwen,noelia,,noelia,086,text,,train
data/tts/qwen/087_ref3.wav,1,tts,qwen,noelia,,noelia,087,text,,train
data/tts/qwen/088_ref3.wav,1,tts,qwen,noelia,,noelia,088,text,,train
data/tts/qwen/089_ref3.wav,1,tts,qwen,noelia,,noelia,089,text,,val
data/tts/qwen/090_ref3.wav,1,tts,qwen,noelia,,noelia,090,text,,val
data/tts/qwen/091_ref3.wav,1,tts,qwen,noelia,,noelia,091,text,,train
data/tts/qwen/092_ref3.wav,1,tts,qwen,noelia,,noelia,092,text,,train
data/tts/qwen/093_ref3.wav,1,tts,qwen,noelia,,noelia,093,text,,train
data/tts/qwen/094_ref3.wav,1,tts,qwen,noelia,,noelia,094,text,,train
data/tts/qwen/095_ref3.wav,1,tts,qwen,noelia,,noelia,095,text,,test
data/tts/qwen/096_ref3.wav,1,tts,qwen,noelia,,noelia,096,text,,train
data/tts/qwen/097_ref3.wav,1,tts,qwen,noelia,,noelia,097,text,,test
data/tts/qwen/098_ref3.wav,1,tts,qwen,noelia,,noelia,098,text,,train
data/tts/qwen/099_ref3.wav,1,tts,qwen,noelia,,noelia,099,text,,test
data/tts/qwen/100_ref3.wav,1,tts,qwen,noelia,,noelia,100,text,,train
data/tts/qwen/101_ref3.wav,1,tts,qwen,noelia,,noelia,101,text,,train
data/tts/qwen/102_ref3.wav,1,tts,qwen,noelia,,noelia,102,text,,train
data/tts/qwen/103_ref3.wav,1,tts,qwen,noelia,,noelia,103,text,,test
data/tts/qwen/104_ref3.wav,1,tts,qwen,noelia,,noelia,104,text,,val
data/tts/qwen/105_ref3.wav,1,tts,qwen,noelia,,noelia,105,text,,train
